Unnamed: 0,CILUBA,French,Score,Sentiment,Nature,English,Zulu,Afrikaans,Sepedi,Xhosa,Shona
5481,tshiakabidi,double,0.0,neutral,mot,double,bili,dubbel,gabedi,phinda kabini,kaviri
5482,tshiakanetshiditshianyisha,agréableagréer,2.0,postive,mot,pleasantagree,intombiwezwe,aangenaam stem saam,pleasantree,ideestanagree,zvinonzwisisika
5483,tshiakanetshiditshisankisha,quiplait,2.0,postive,mot,pleased,ngubani ojabule,wie behaag het,ke mang yo a kgahlilego,ngubani owonwabileyo,ndiani akafara
5484,tshiakulakula,conte,1.0,postive,mot,tale,indaba,verhaal,tale,tale,ngano
5487,tshianyishanyisha,flatterie,-2.0,negative,mot,flattery,tulall,vleiery,go reta ka go phaphatha,fihlatha,flattery
5489,tshibanda,descente,0.0,neutral,mot,descent,isimo esizayo,afkoms,go theoga,umnqweno,kudzidziswa
5490,tshibandilu,degré,1.0,postive,mot,degree,ibanga,graad,tikrii,isidanga,degree
5491,tshibangidilu,fondation,2.0,postive,mot,foundation,isisusa,stigting,motheo,isiseko,nyaya
5493,tshibi,mauvais,-2.0,negative,mot,bad,ngalungile,sleg,mpe,kubi,zvakaipa
5494,tshibipe,impur,-1.0,negative,mot,impure,ngcolisa,onrein,go se hlweke,ukungasebenzi,kuremara
5496,tshibobe,maturité,2.0,postive,mot,maturity,ukuvuthwa,volwassenheid,mathurithi,ukukhula,kukura
5498,tshibueledi,accès,2.0,postive,mot,access,tholakala,toegang,fihlelela,fikelela,kupinda
5499,tshibuikilutshiamushetewatshipungidi,propitiatoire,2.0,postive,mot,propitiatory,okuphathelene nenkululeko,versoenend,poelano,propitiatory,kurume
5500,tshibuikilutshiapatshiadi,cuirasse,1.0,postive,mot,breastplate,isihlanzi sesifuba,borsplaat,sephedi sa sefuba,isifuba,chidzitiro
5502,talala,paisiblement,2.0,postive,mot,peacefully,ngokuba khona,vreedsaam,ka khuto,ngoxolo,runyararo
5505,topaze,topaze,2.0,postive,mot,topaz,isihloko,topaas,topase,topaz,topaz
5509,tsheya,caution,2.0,postive,mot,deposit,faka,deposito,tipositi,idipozithi,dhipoziti
5510,tshiabademon,diabolique,-2.0,negative,mot,diabolical,diabolical,diabolies,bodiabolo,dialocal,dhiabolical
5511,tshiabukelenge,royal,2.0,postive,mot,royal,obukhosi,koninklike,bogoi,iroyal,royal
5512,tshiabuowa,terrible,-2.0,negative,mot,terrible,sabisayo,verskriklik,mpe kudu,yoyikeka,zvinotyisa
5513,tshiabutumbi,splendidement,2.0,postive,mot,splendidly,ngokubabazekayo,pragtig,ka mo go kgahliago,qaqambid,kusakwana
5514,tshiadikumikufilatshitupaatshi,îmer,2.0,postive,mot,omer,îmer,îmer,îmer,îmer,îmer
5515,tshiadimomena,rouillé,-1.0,negative,mot,rust,ukugqwala,roes,moruswi,rust,ngura
5516,tshiakalemuleji,ancien,1.0,postive,mot,ancient,daladala,antieke,kgalekgale,amandulo,yekare
5517,tshiakudia,aliment,2.0,postive,mot,food,ukudla,kos,dijo,ukutya,chikafu
5519,tshiakuitaba,acceptable,2.0,postive,mot,acceptable,mukelekile,aanvaarbaar,e amogelegago,yamkelekile,zvinogamuchirika
5521,tshiamudiulu,céleste,2.0,postive,mot,celestial,bukeyela basezulwini,hemelse,legodimo la legodimo,isibhakabhaka,kudenga
5524,tshiamuinshimuabuloba,infernal,-2.0,negative,mot,infernal,iinfernal,infernal,infernal,intsholongwane,infernal
5525,tshianvita,dépouille,-1.0,negative,mot,remains,inqobe,oorblyfsels,maaledi,idubile,zvinoramba
5526,tshianyuma,spirituel,2.0,postive,mot,spiritual,kwenhliziyo,geestelik,semoya,ngokomoya,zvomweya
5527,tshianzambi,divin,2.0,postive,mot,divine,ngenaphezulu,goddelike,sa modimo,ubuthixo,divine
5528,tshibungubungu,rivage,1.0,postive,mot,shore,ugu,oewer,lebopo,unxweme,mahombekombe
5529,tshibutshiditshintutshiamushingamukole,trésor,2.0,postive,mot,treasure,igugu,skat,lehumo,ubuncwane,pfuma
5530,tshidikapia,bouillant,-1.0,negative,mot,boiling,bilisa,kook,go bela,ukubila,kubheya
5531,tshidikatshiyimuakujingulula,insondable,2.0,postive,mot,unfathomable,ngenalo,ondeurgrondelik,e sa kweiegego,ayinakufikeleleka,zvisina kujairika
5532,tshidikatshiyitshijiminaa,impérissable,2.0,postive,mot,imperishable,ukungabona lutho,onverganklik,e sa senyegego,iinofrieble,isingarobvu
5533,tshidikatshiyitshijingulukabundu,confus,-1.0,negative,mot,confused,didekile,verward,hlakahlakane,udidekile,kuvhiringidzika
5534,tshidikatshiyitshinyanguka,incorruptible,2.0,postive,mot,incorruptible,nokulimala,onkreukbaar,e sa senyeheng,okungenakona,risingaori
5536,tshidinebukole,valide,2.0,postive,mot,valid,lungile,geldig,makgonthe,isebenza,zvinoshanda
5537,tshidinebulelela,sincérité,2.0,postive,mot,sincerity,ubuqatha,opregtheid,botshepegi,ukunyaniseka,kutendeseka
5538,tshidinengikadiluwabukole,endurcissement,-2.0,negative,mot,hardening,ukuqina,verharding,go thatafala,ukuqina,kuomesa
5539,tshidipepi,proche,2.0,postive,mot,close,ngokuminyanisa,maak toe,tswalela,vala,vhara
5540,tshiditshabundu,infâme,-2.0,negative,mot,infamous,ngokwesabekayo,berug,e tumile ka go tuma,inqabile,infamous
5541,tshiditshiabonso,public,1.0,postive,mot,audience,abathameli,gehoor,batheeleti,abaphulaphuli,vateereri
5542,tshiditshiakuakaja,traitable,2.0,postive,mot,treatable,yelaphe,behandelbaar,e ka alafago,inyanga,kurapwa
5543,tshiditshiatshijila,magnifique,2.0,postive,mot,gorgeous,bucwazicwazi,pragtig,botse kudu,mhle,kunaka
5544,tshiditshiatshilele,naturel,2.0,postive,mot,natural,yimvelo,natuurlik,tlhago,indalo,zvakasikwa
5545,tshiditshiengelela,lumineux,2.0,postive,mot,bright,gqamile,helder,phadimago,iqaqambile,kupenya
5546,tshiditshikenka,éclatant,2.0,postive,mot,brilliant,benyezelayo,briljant,bohlale,iqaqambile,brilliant
5547,tshiditshikongyangale,tortu,-1.0,negative,mot,turtle,ufudu lwasemanzini,skilpad,pshinyaleraga,turtle,turtle
5549,tshiditshimpebe,excellent,2.0,postive,mot,excellent,hle kakhulu,uitstekend,gabotse kudu,ngokugqwesileyo,zvakanaka
5550,tshiditshimueneka,visible,2.0,postive,mot,visible,qavile,sigbaar,go bonagala,ibonakale,inoonekwa
5552,tshiditshitabujibua,supportable,1.0,postive,verbe,bearable,bekezelekayo,verdraaglik,e kgotlelelwago,iyakwazi,kutsigira
5554,tshiditshiyanguka,corruptible,-2.0,negative,mot,corruptible,nesomana,verganklik,e senyegilego,ingozi,kuora
5557,tshidilutshianyama,crèche,0.0,neutral,mot,crib,umkhombe,krip,crib,crib,crib
5559,nzubuwakunvuabilumbu,audience,2.0,positive,mot,hearing,ukuzwa,gehoor,go kwa,ukuva,kunzwa
5560,nzubuwalukanu,prison,-2.0,negative,mot,prison,itilongo,tronk,kgolego,intolongo,jeri
5561,nzubuwamasalayi,forteresse,2.0,postive,mot,fortress,inqaba enkulu eyakhiweyo,vesting,sebo,inqaba,nhare
5562,nzubuwatshilalabenyi,hôtellerie,1.0,postive,mot,hospitality,ukuphana nezicolo ezihambini,gasvryheid,kamogelabaeng,ukubhuka iindwendwe,kugamuchira vaeni
5564,ndeji,nourrice,1.0,postive,mot,nurse,umhlengi,verpleegster,mooki,umongikazi,mukoti
5565,ndekelu,terme,0.0,neutral,mot,term,ukuphela,termyn,lereo,ikota,term
5566,ndelanganyi,régénération,2.0,postive,mot,regeneration,ukukhiqiza,generasie,tlhagio,isizukulwana,chizvarwa
5567,ndenalio,denier,0.0,neutral,mot,denier,jika,ontkenner,denier,idenier,dhier
5568,ndobo,hameçon,0.0,neutral,mot,hook,isihintshelo,haak,kobi,ihook,hove
5569,ndondo,profondeur,-2.0,negative,mot,depth,ukujula,diepte,botebo,ubunzulu,kudzika
5570,nebubanji,richement,2.0,postive,mot,richly,ngokucebile,ryklik,ka go huma,ngokutyebileyo,zvakanaka
5571,nebukole,puissamment,2.0,postive,mot,powerfully,ngokunamandla,kragtig,ka maatla,ngamandla,zvine simba
5572,nebundu,motinieusement,-2.0,negative,mot,painstakingly,nobuhlungu,moeilik,ka bohloko,ipaintictly,zvinorwadza
5573,nebupuekele,simplicité,2.0,postive,mot,simplicity,ukungabi lula,eenvoud,bonolo,ukulula,kupusa
5574,nedikima,hardiment,2.0,postive,mot,boldly,ngesibindi,met vrymoedigheid,ka sebete,ngenkalipho,noushingi
5575,nedisanka,volontiers,2.0,postive,mot,gladly,ngobuhlakani,met graagte,ka lethabo,ngovuyo,nemufaro
5576,nedisua,spontanément,2.0,postive,mot,spontaneously,ngokuzenzakalelayo,spontaan,ka go itiragalela,ngokuzenzekelayo,zvine zvisizvo
5578,nemutshimamutoke,libéralement,2.0,postive,mot,liberally,ngokulula,liberaal,ka bolokologi,ngokukhululekileyo,zvakasununguka
5579,nemutshimaumue,unanimement,2.0,neutral,mot,unanimously,ngokufanele,eenparig,ka go kwana,ngamaxesha athile,zvisingaite
5581,netshiji,misérablement,-2.0,negative,mot,miserably,ngokudabukisayo,jammerlik,ka tsela e bobe,ngqiqweni,zvisingaite
5582,netshijila,purement,2.0,neutral,mot,purely,kuphela,suiwer,e hloekileng feela,icocekile,zvakachena
5583,neje,neige,2.0,postive,mot,snow,iqhwa elikhithikile,sneeu,lehlwa,ikhephu,chando
5584,nfigi,figue,1.0,postive,mot,fig,umkhiwane,fig,fig,ikhiwane,fig
5586,nfulakatelio,pièce,1.0,postive,mot,piece,isiqephu,stuk,karolo,isiqwenga,chidimbu
5587,nfumu,chef,2.0,postive,mot,chief,ophethe,hoof,kgoi,inkosi,chief
5588,ngabu,bouclier,2.0,postive,mot,shield,isihlangu,skild,kotase,ikhaka,nhovo
5589,ngasa,grâce,2.0,postive,mot,grace,umusa,genade,mohau,ubabalo,nyasha
5590,ngasadisanka,gré,2.0,postive,mot,are,bhethizetheka,gre,gre,gre,gre
5591,ngeleluwamenji,raisonnement,2.0,postive,mot,reasoning,ukubeka into enengqondo,redenering,go bea maaka,ukuqiqa,kukurukurirana
5592,ngena,géhenne,-2.0,negative,mot,gehenna,ighehanna,gehenna,gehenna,gehena,gehena
5593,ngendamushinga,marchand,1.0,postive,mot,merchant,umthengisi,handelaar,mogwebi,umthengisi,mutengesi
5594,ngikadilu,qualité,0.0,neutral,mot,quality,isimo,kwaliteit,boleng,umgangatho,mhando
5595,ngolo,or,2.0,postive,mot,gold,imali ebomvu,goud,gauta,igolide,goridhe
5596,ngombe,buf,0.0,neutral,mot,beef,inyama yenkomo,beesvleis,nama ya kgomo,inyama yenkomo,nyama yemombe
5597,ngondo,mois,2.0,postive,mot,month,inyanga,maand,kgwedi,inyanga,mwedzi
5598,ngulube,pourceau,-1.0,negative,mot,pig,ingulube,vark,kolobe,ihagu,nguruve
5599,ngulubemukaji,truie,-1.0,negative,mot,sow,thwalwa,saai,bjala,hlwayela,kudyara
5601,njanu,murmure,-1.0,negative,mot,murmur,ukhololo,gemors,go ngunanguna,murmur,kugunununa
5602,njetumulemenda,boiteux,-2.0,negative,mot,lame,khelezayo,lam,hlotago,isiqhwala,lame
5604,njilawakupatukila,issue,1.0,postive,mot,issue,izindaba okuphikiswana ngazo,kwessie,tlhagio,khupha,nyaya
5605,njilakuyane,route,1.0,postive,mot,road,umgwaqo,pad,tsela,indlela,mugwagwa
5606,njiû,périlleux,-2.0,negative,mot,perilous,ezwayo,gevaarlik,e kotsi,ubungozi,njodzi
5610,maluadikaayianzambi,impiété,-2.0,negative,mot,impiety,ukuthakasaba,goddeloosheid,go se ikemiete,fihla,zvisina kunaka
5611,malunvu,cervoise,0.0,neutral,mot,cerise,isikhonzi,servoise,cervoise,icurvoise,cervoise
5612,maluvuanvinyo,vin,0.0,neutral,mot,wine,iwayini,wyn,beine,isiselo somdiliya,waini
5613,mamata,grumeau,-1.0,negative,mot,lump,isigaxa,klomp,sekutu,intlavu,lump
5614,maminu,produit,1.0,neutral,mot,product,umphumela,produk,setweletwa,imveliso,chigadzirwa
5615,mamona,richesse,-2.0,negative,mot,wealth,ingcebo,rykdom,lehumo,ubutyebi,pfuma
5616,mampanu,tuile,0.0,neutral,mot,tile,itilo,teël,thaele,tile,tile
5617,mamu,mère,2.0,postive,mot,mother,umame,moeder,mma,umama,amai
5618,mana,manne,2.0,postive,mot,manna,umanana,manna,manna,imana,mana
5619,manananshi,parfum,2.0,postive,mot,scent,iphunga,geur,monkgo,ivumba,kunhuhwirira
5620,mananshianado,nard,2.0,postive,mot,nard,isigwegwe,nard,nard,inard,nadhi
5621,mansanga,coin,0.0,neutral,mot,corner,ingosi,hoek,sekhutlo,kwikona,kona
5623,manyi,huile,1.0,postive,mot,oil,amafutha,olie,oli,ioyile,mafuta
5624,mapuapua,aile,2.0,postive,mot,wing,iphiko,vlerk,lephego la lephego,iphiko,wing
5625,marbre,arbre,2.0,postive,mot,marble,itshe elmabula,marmer,mmabole,marble,marble
5626,masandi,débauche,-2.0,negative,mot,debauchery,ukuphosana,losbandigheid,boitlhamelo,idebauechery,deabucery
5627,masangu,carrefour,0.0,neutral,mot,crossroads,imigwaqo,kruispad,mabato a ditsela,irossroads,crossroads
5628,mashi,sang,-1.0,negative,mot,blood,igazi,bloed,madi,igazi,ropa
5629,mashika,froid,-1.0,negative,mot,cold,ukubanda,koud,tonya,kubanda,kutonhora
5630,mashinde,pâture,1.0,postive,mot,pasture,indlela,weiding,mafulo,amadlelo,mafuro
5631,matambe,infinimentplus,2.0,postive,mot,infinitelymore,insekermore,oneindig meer,ka mo go sa felego mogo,ngokungalunganga,infinitelymore
5632,matandu,querelle,-2.0,negative,mot,quarrel,xabana,twis,kgakgana,ixampe,kupopotedzana
5633,mateketa,infirmité,-1.0,negative,mot,infirmity,mpofu,swakheid,boko,ubuthathaka,kushaya simba
5634,matshikaluseke,territoire,1.0,postive,mot,territory,umbuso,gebed,mollwane,intsimi,ndima
5636,matukumasomba,séjour,1.0,postive,mot,stay,hlala,bly,dula,hlala,gara
5637,matukualualua,avenir,2.0,postive,mot,future,phambili,toekoms,bokamoso,kwikamva,remangwana
5638,matumbaanayiabulebuamuomumue,carré,0.0,neutral,mot,square,igceke,vierkantig,khutlonne,isikwere,square
5639,mavuala,vague,1.0,postive,mot,wave,vayizela,golf,lephoto,amaza,wave
5641,mayiadinemuenji,torrent,1.0,postive,mot,torrent,isithwamela,torrent,torrent,irrent,torrent
5642,mayimaneneatalata,merdeverre,2.0,postive,mot,merdeverre,hlunga,merdeverre,m e r d e v e d r e,umninindlebe,merdeverre
5643,mayishaakumudilu,rudiment,0.0,neutral,mot,rudiment,ukujikijelozela,rudiment,rudiment,irhasi,rudiment
5644,mayishaakumudilubintubidibimuenekabiapabuloba,élément,1.0,postive,mot,element,isithako semvelo,element,ntlha,into,element
5649,mbujimbumbu,bouc,0.0,neutral,mot,goat,imbuzi,bok,pudi,ibhokhwe,mbudzi
5650,menemene,absolument,2.0,postive,mot,absolutely,nakanjani,absoluut,ka nnete,ngokupheleleyo,zvechokwadi
5651,menji,intention,2.0,postive,mot,intention,okuqondiwe,voorneme,maikemieto,injongo,chinangwa
5652,menjia,intellectuel,2.0,postive,mot,intellectual,onobuhlakani,intellektueel,bohlale,ingqondo,uchenjeri
5653,menjidipangadija,conseil,2.0,postive,mot,advice,iseluleko,raad,maele,ingcebiso,zano
5654,menjianzambi,pieux,2.0,postive,mot,pious,cwekazi,vroom,borapedi bja borapedi,inyani,kunamata
5655,mesamensa,table,2.0,postive,mot,table,itafula,tafel,tafola,itafile,tafura
5656,meshiabiumabiapabuloba,souci,-1.0,negative,mot,worry,khathazeka,bekommernis,tshwenyega,ixhala,kunetseka
5657,meyiadiyisha,discours,2.0,postive,mot,speech,intshumayelo,toespraak,polelo,intetho,kutaura
5658,meyiamikenji,exigence,1.0,postive,mot,requirement,okudingekayo,vereiste,senyakwa,imfuneko,zvinodiwa
5659,meyianzambi,oracle,2.0,postive,mot,oracle,owesinye,orakel,oracle,ioracle,oracle
5660,meyiatshiprofete,prophétique,2.0,postive,mot,prophecy,isiprofetho,profesie,seporofeto,isiprofetho,chiporofita
5661,mianda,récit,2.0,postive,mot,narrative,ukulandisa kwenhliziyo,narratief,kanegelo,ingxelo,nhoroondo
5662,mibinyuma,malin,-2.0,negative,mot,clever,hlakaniphile,slim,hlalefile,ubukrelekrele,clever
5663,mibuabua,renard,-1.0,negative,mot,fox,uhlotshana oluthize lwempungushe,jakkals,phukubje,impungutye,fox
5664,midima,obscur,-1.0,negative,mot,obscure,fiphele,duister,ira,ukufihlwa,kuvanzika
5665,miepu,épi,1.0,postive,mot,ear,indlebe,oor,tsebe,indlebe,nzeve
5666,mifundu,inscription,2.0,postive,mot,registration,ukurejistwa,registrasie,boingwadio,ubhaliso,kunyoresa
5667,mikalu,borne,1.0,postive,mot,terminal,isikhumulo,terminale,terminal,indawo yokukhwelela,terminal
5668,mikemu,soupir,-1.0,negative,mot,sigh,bubaza,sug,fegelwa,ncwilika,kugomera
5669,mikenji,loi,2.0,postive,mot,law,umthetho,wet,molao,umthetho,mutemo
5670,mikete,artifice,-1.0,negative,mot,artifice,ubuthi,kunsgreep,sehlomathiso,ubugcisa,apficess
5671,mikumu,coup,-1.0,negative,mot,cut,ukusika,sny,ripa,sika,cheka
5673,mianda,luminaire,2.0,postive,mot,lighting,ukhanyisela,beligting,mabone,ukukhanya,kuvhenekera
5674,mineku,plaisanterie,1.0,postive,mot,joke,ihlaya,grappie,metlae,hlekisa,joke
5675,mionshi,courroie,0.0,neutral,mot,belt,isibhamba,gordel,lepanta,ibhanti,bhandi
5676,miosa,laine,1.0,postive,mot,wool,uvolo,wol,wulu,uboya,makushe
5677,mioyokulu,suspens,-1.0,negative,mot,suspend,hlehlisa,opskort,go emiwa,nqumamisa,kumisa
5678,mipote,perpétuité,2.0,postive,mot,perpetuity,ubuqili,ewigdurigheid,go se fele,ukwenzeka,kusaririra
5679,misambu,psaume,2.0,postive,mot,psalm,ikhasi lesiphingo,psalm,psalme,indumiso,pisarema
5680,misanguinayi,quadruple,0.0,neutral,mot,quadruple,quadruple,vierdubbel,go ba le makga a mane,quadrupple,quadruple
5683,misanguyabungi,fréquent,2.0,postive,mot,frequent,gqigqa,gereeld,ganti,rhoqo,kazhinji
5684,misanguyonso,cesse,2.0,postive,mot,cease,phela,hou op,emia,pheka,regedza
5685,misesu,rue,0.0,neutral,mot,street,isitaladi,straat,seterata,isitrato,mugwagwa
5686,mishiku,lèvre,1.0,postive,mot,lip,udebe,lip,molomo,imilebe,muromo
5687,mishindumivulangane,diversité,2.0,neutral,mot,diversity,ukwehluka,diversiteit,pharologano,iyantlukwano,kusiyana
5688,mishindunemishindu,divers,1.0,postive,mot,miscellaneous,nhlobonhlobo,diverse,hlakahlakane,isuccellaneous,miscellaneous
5689,misumbambombo,myriade,2.0,postive,mot,myriad,incekukazi,magdom,myriad,ireaf,myriad
5690,mitambebungi,surabondamment,2.0,postive,mot,overabundantly,ngokuzwakalayo,oorvloedig,ka mo go feteletego ka mo go feteletego,ngaphezulu,zvakanyanyisa
5691,mitendekenu,intercession,2.0,postive,mot,intercession,ukuxolelwa,voorbidding,boipolelo,umnyhadala,kuregerera
5692,mitshipu,imprécations,-2.0,negative,mot,imprecations,ukungasebenzi,beskuldigings,dikgatio ta go se itiwe,izintso ezibonakalayo,zvisingaverengeki
5694,monjimunene,cep,0.0,neutral,mot,cop,isikhashana,cep,cep,icup,cep
5695,moyo,salutation,2.0,postive,mot,greeting,izwi lokubingelela,groete,madume,imibuliso,kukwazisa
5696,mpalawabuatu,proue,0.0,neutral,mot,bow,ukuthoba,buig,inama,isaphetha,uta
5697,mpalata,drachme,0.0,neutral,mot,drachma,idrama,drachme,drachma,idrarchma,drachma
5698,mpanganu,assorti,-1.0,negative,mot,assorted,nhlobonhlobo,verskeie,assorted,nxibelelaniswa,assorted
5699,mpata,dissension,-1.0,negative,mot,dissension,uhlangothi,onenigheid,go se kwane,ukwahlukana,kupokana
5700,mpatakutantamena,contredit,-1.0,negative,verbe,contradicted,kuphambene,weerspreek,e ganetwa,chasa,zvinopesana
5701,mpidieu,incessamment,2.0,postive,mot,incessantly,ngenakuhleleka,onophoudelik,ka go se kgaote,ngokungapheliyo,zvisingaperi
5702,mpingu,idole,-2.0,negative,mot,idol,isithombe esikhulekelwayo,idol,modingwana,isitshixo,chidhori
5703,mpokolowamayi,réservoirdeau,1.0,postive,mot,watermark,ithangi lamanzi,watertenk,tanka ya meetse,itanki amanzi,mvura tangi
5704,mpongo,vallée,1.0,postive,mot,alley,isihosha,vallei,molao,intambo,mupata
5705,mpudimatshiu,sourd,-1.0,negative,mot,deaf,ngenakuzwa ngezindlebe,doof,mofoafadi,andiva,matsi
5706,mpukapuka,aventure,2.0,postive,mot,adventure,ukwenza okungajweyelekile nokuqabulayo,avontuur,bohlagahlaga,iadventure,mutambo
5707,mpunda,ânesse,0.0,neutral,mot,donkey,imbongolo,donkie,tonki,idonki,mbongoro
5708,mpundabuampunda,somme,0.0,neutral,mot,sum,isibalo,som,palomoka,isixa,sum
5709,mpungi,trompette,2.0,postive,mot,trumpet,icilongo,trompet,phalafala,ixilongo,hwamanda
5710,mpungu,péage,0.0,neutral,mot,toll,indawo yokukhokha,tol,tefo ya go lefelwa,itholi,toll
5711,mputa,plaindre,-2.0,negative,verbe,complain,khalaza,kla,belaela,ukhalaza,kunyunyuta
5712,mputawalubangu,gangrène,-2.0,negative,mot,gangrene,gangrene,gangreen,gangrene,gangrene,gangrene
5713,mputamikumu,blessure,-1.0,negative,mot,injury,isikhubazo,besering,kgobalo,ukwenzakala,kukuvara
5714,mputa,ulcère,-2.0,negative,mot,ulcer,isilonda,ulkus,seso sa,isilonda,ulcer
5716,mudifuanagana,conformitéde,2.0,postive,mot,compliance,ukuthobela,voldoening,obamela,ukuthobela,kutevedzera
5718,mukuenzanunku,entrefaites,1.0,postive,mot,entreats,entrefaits,entrefaits,ditrefait,inzuzo,entrefaits
5719,mumayi,large,2.0,postive,mot,wide,banzi,wyd,phara,banzi,wide
5720,mumushinduonso,manière,1.0,postive,mot,manner,uhlobo,manier,mokgwa,ngendlela,maitiro
5721,mumusokoko,secrètement,2.0,postive,mot,secretly,ngasese,in die geheim,ka sephiring,ngasese,muchivande
5722,munkatshi,milieu,1.0,postive,mot,medium,okuphakathi,medium,diriwago,phakathi,pakati
5723,munyuma,spirituellement,2.0,postive,mot,spiritually,ngokomoya,geestelik,semoya,ngokomoya,pakunamata
5724,munzubu,toit,1.0,postive,mot,roof,uphahla,dak,marulelo,uphahla,denga
5725,mutshikondomutshilejelubu,titre,2.0,postive,mot,title,ibizo,titel,thaetlele,isihloko,zita
5727,mutshilele,traditionnellement,2.0,postive,mot,traditionally,ngokwesiko,tradisioneel,ka seto,ngokwesiko,netsika
5728,mukaba,région,1.0,neutral,mot,region,indawo,steek,selete,umda,dunhu
5729,muabamupengame,écart,-1.0,negative,mot,gap,insungubezi,gaping,sekgoba,umsantsa,gap
5730,muabamutumbuke,estrade,1.0,postive,mot,platform,indawo yokuqhudelana,platform,polatefomo,iqonga,chikuva
5731,muabawabafue,hadès,-2.0,negative,mot,hades,hase,hades,hades,hads,hadhesi
5732,muabawakuala,logement,1.0,postive,mot,accommodation,indawo yokuhlala nokulala,akkommodasie,marobalo,indawo yokuhlala,pekugara
5733,muabawamabue,pavé,0.0,neutral,mot,pavement,indlela yokuhamba ngezinyawo eseduze nomgwaqo,sypaadjie,tselanathoko,indlela,pambiro
5734,muabawetuditunga,patrie,2.0,postive,mot,country,izwe,land,naga,ilizwe,nyika
5735,muabanyanganyi,participant,2.0,postive,mot,participant,umhlanganyeli,deelnemer,moteakarolo,inxaxheba,mutori wechikamu
5738,muakuidi,sacrificateur,2.0,postive,mot,priest,mpristi,priester,moruti,umbingeleli,mupristi
5739,muakuidimunene,souverainsacrificateur,2.0,postive,mot,highpriest,phezulu,hoëpriester,highspest,ukuphakama,highprest
5740,muakulu,langage,2.0,postive,mot,language,ulimi,taal,polelo,ulwimi,mutauro
